fps,sil_steps,sil_num_episodes,value_loss,total_timesteps,explained_variance,best_episode_reward,episode_reward,nupdates,sil_valid_samples,policy_entropy
1026,100000.0,212.0,0.0014725899090990424,7488000,0.9877666896209121,400.0,400.0,23400,442.0,2.105175495147705
1026,100000.0,212.0,0.0027191131375730038,7520000,0.9783754348754883,400.0,400.0,23500,355.0,2.0224382877349854
1026,100000.0,228.0,0.0013849531533196568,7552000,0.9887485858052969,400.0,400.0,23600,300.0,2.149597406387329
1026,100000.0,229.0,0.0020256717689335346,7584000,0.9857516894116998,400.0,400.0,23700,448.0,1.947585105895996
1025,100000.0,235.0,0.002253192011266947,7616000,0.9830747228115797,400.0,400.0,23800,154.0,1.9515597820281982
1025,100000.0,229.0,0.0029095627833157778,7648000,0.9789863396435976,400.0,400.0,23900,233.0,2.112379550933838
1025,100000.0,225.0,0.0014220851007848978,7680000,0.9932224149815738,400.0,400.0,24000,252.0,2.0769095420837402
1025,100000.0,223.0,0.0012924851616844535,7712000,0.9892014116048813,400.0,400.0,24100,251.0,2.2602832317352295
1024,100000.0,217.0,0.0018639240879565477,7744000,0.9776738323271275,400.0,392.5,24200,437.0,2.2267067432403564
1024,100000.0,217.0,0.002246514428406954,7776000,0.9754107799381018,400.0,400.0,24300,390.0,2.0714378356933594
1024,100000.0,217.0,0.0008774121524766088,7808000,0.9912649774923921,400.0,400.0,24400,374.0,2.1779274940490723
1024,100000.0,223.0,0.0014977905666455626,7840000,0.9889773996546865,400.0,400.0,24500,408.0,2.2428138256073
1023,100000.0,221.0,0.0007370962994173169,7872000,0.9948313836939633,400.0,400.0,24600,187.0,2.0582423210144043
1023,100000.0,221.0,0.002541968133300543,7904000,0.9843139331787825,400.0,400.0,24700,266.0,2.088179349899292
1023,100000.0,219.0,0.0009752787882462144,7936000,0.9928145506419241,400.0,400.0,24800,235.0,2.311349630355835
1023,100000.0,224.0,0.0008990997448563576,7968000,0.991850059479475,400.0,400.0,24900,404.0,2.1890273094177246
1023,100000.0,221.0,0.0007076215697452426,8000000,0.99408317822963,400.0,400.0,25000,163.0,2.2143139839172363
1022,100000.0,217.0,0.0007924105739220977,8032000,0.9940737932920456,400.0,400.0,25100,188.0,2.201676607131958
1022,100000.0,218.0,0.002239787019789219,8064000,0.9852310614660382,400.0,400.0,25200,373.0,2.071720600128174
1022,100000.0,216.0,0.0012468141503632069,8096000,0.991815316490829,400.0,400.0,25300,212.0,2.198035717010498
1022,100000.0,217.0,0.0011785838287323713,8128000,0.989566633477807,400.0,400.0,25400,344.0,2.200047016143799
1022,100000.0,204.0,0.001763948006555438,8160000,0.983622532337904,400.0,400.0,25500,306.0,2.4773428440093994
1021,100000.0,206.0,0.0009961702162399888,8192000,0.9851841311901808,400.0,400.0,25600,448.0,2.393491506576538
1021,100000.0,205.0,0.0011255200952291489,8224000,0.9912054147571325,400.0,400.0,25700,273.0,2.1781694889068604
1021,100000.0,217.0,0.000846540555357933,8256000,0.9924233481287956,400.0,400.0,25800,372.0,2.218000650405884
1021,100000.0,216.0,0.0013447505189105868,8288000,0.9872716022655368,400.0,400.0,25900,203.0,2.1917176246643066
1021,100000.0,221.0,0.0007153443293645978,8320000,0.9939501499757171,400.0,400.0,26000,468.0,2.0868418216705322
1020,100000.0,223.0,0.0011518171522766352,8352000,0.9895852394402027,400.0,400.0,26100,359.0,2.2470762729644775
1020,100000.0,223.0,0.0006248737336136401,8384000,0.9923853678628802,400.0,400.0,26200,135.0,2.3506064414978027
1020,100000.0,216.0,0.0011957378592342138,8416000,0.9886211035773158,400.0,400.0,26300,454.0,2.2845585346221924
1020,100000.0,213.0,0.0038582272827625275,8448000,0.9674222804605961,400.0,400.0,26400,304.0,1.9523160457611084
1020,100000.0,213.0,0.0015023080632090569,8480000,0.9843262638896704,400.0,400.0,26500,451.0,2.1410505771636963
1020,100000.0,220.0,0.0016618678346276283,8512000,0.9827207308262587,400.0,400.0,26600,389.0,2.0839836597442627
1019,100000.0,215.0,0.0013626646250486374,8544000,0.9893724657595158,400.0,400.0,26700,220.0,2.3087644577026367
1019,100000.0,222.0,0.000929921108763665,8576000,0.9894751999527216,400.0,400.0,26800,408.0,2.172783374786377
1019,100000.0,220.0,0.0012607185635715723,8608000,0.9903684658929706,400.0,400.0,26900,384.0,2.0162253379821777
1019,100000.0,228.0,0.003103984519839287,8640000,0.9719002302736044,400.0,400.0,27000,451.0,1.8114187717437744
1019,100000.0,218.0,0.0031724409200251102,8672000,0.9710512030869722,400.0,400.0,27100,339.0,1.8897231817245483
1018,100000.0,212.0,0.001589846215210855,8704000,0.9857143852859735,400.0,400.0,27200,380.0,2.1147258281707764
1018,100000.0,207.0,0.0016739324200898409,8736000,0.9885486969724298,400.0,400.0,27300,110.0,2.239623546600342
1018,100000.0,211.0,0.003167827846482396,8768000,0.9726849552243948,400.0,400.0,27400,386.0,2.1340115070343018
1018,100000.0,209.0,0.0016026519006118178,8800000,0.9868030017241836,400.0,400.0,27500,396.0,2.2531771659851074
1018,100000.0,212.0,0.0015847599133849144,8832000,0.9859769279137254,400.0,400.0,27600,392.0,2.1652026176452637
1018,100000.0,207.0,0.002310308860614896,8864000,0.9860090287402272,400.0,400.0,27700,48.0,2.1431641578674316
1017,100000.0,214.0,0.0013189545134082437,8896000,0.991031632758677,400.0,400.0,27800,196.0,2.2086668014526367
1017,100000.0,208.0,0.0012685621622949839,8928000,0.9885999234393239,400.0,400.0,27900,296.0,2.264845848083496
1017,100000.0,209.0,0.0006493274122476578,8960000,0.9951433008536696,400.0,400.0,28000,330.0,2.1328117847442627
1017,100000.0,205.0,0.0019624331034719944,8992000,0.9870583834126592,400.0,400.0,28100,295.0,1.9525038003921509
1017,100000.0,214.0,0.003589822445064783,9024000,0.9706977866590023,400.0,400.0,28200,308.0,2.1099936962127686
1017,100000.0,216.0,0.0020556803792715073,9056000,0.9869555216282606,400.0,400.0,28300,346.0,1.9502569437026978
1016,100000.0,223.0,0.00148484215606004,9088000,0.9852958861738443,400.0,400.0,28400,278.0,2.2744345664978027
1016,100000.0,216.0,0.000726733822375536,9120000,0.9935446754097939,400.0,400.0,28500,288.0,2.010071039199829
1016,100000.0,218.0,0.0012310605961829424,9152000,0.9914329648017883,400.0,400.0,28600,333.0,2.1091761589050293
1016,100000.0,214.0,0.0010174533817917109,9184000,0.9918109867721796,400.0,400.0,28700,417.0,2.188023805618286
1016,100000.0,223.0,0.0011168611235916615,9216000,0.9920802414417267,400.0,400.0,28800,260.0,2.100142002105713
1016,100000.0,222.0,0.0011185259791091084,9248000,0.9874351629987359,400.0,400.0,28900,44.0,2.364218235015869
1015,100000.0,223.0,0.0008977471152320504,9280000,0.9914869870990515,400.0,400.0,29000,153.0,2.1252989768981934
1015,100000.0,216.0,0.0009646647376939654,9312000,0.9926457996480167,400.0,400.0,29100,393.0,2.111328601837158
1015,100000.0,222.0,0.0007827440276741982,9344000,0.9944623387418687,400.0,400.0,29200,332.0,2.13936185836792
1015,100000.0,218.0,0.0016856429865583777,9376000,0.9890452763065696,400.0,400.0,29300,225.0,2.007488965988159
1015,100000.0,217.0,0.0015094730770215392,9408000,0.9905102457851171,400.0,400.0,29400,445.0,2.076946973800659
1015,100000.0,214.0,0.001340316142886877,9440000,0.9849942959845066,400.0,400.0,29500,308.0,2.288447618484497
1015,100000.0,210.0,0.0014442859683185816,9472000,0.9847564995288849,400.0,400.0,29600,427.0,2.251899242401123
1015,100000.0,205.0,0.003481511026620865,9504000,0.9717740081250668,400.0,400.0,29700,151.0,2.0776519775390625
1014,100000.0,202.0,0.001080476911738515,9536000,0.9885718571022153,400.0,400.0,29800,22.0,2.3910439014434814
1014,100000.0,205.0,0.0031585893593728542,9568000,0.9769043829292059,400.0,400.0,29900,432.0,2.075589179992676
1014,100000.0,209.0,0.0007764792535454035,9600000,0.9934563371352851,400.0,400.0,30000,334.0,2.2655370235443115
1014,100000.0,211.0,0.0011217049323022366,9632000,0.9890570398420095,400.0,400.0,30100,449.0,2.209146022796631
1014,100000.0,208.0,0.0011755393352359533,9664000,0.9902294622734189,400.0,400.0,30200,266.0,2.0277581214904785
1014,100000.0,208.0,0.0012887975899502635,9696000,0.9912756672129035,400.0,400.0,30300,270.0,2.057724714279175
1014,100000.0,211.0,0.000821576570160687,9728000,0.9936484768986702,400.0,400.0,30400,226.0,2.20515775680542
1014,100000.0,218.0,0.0016930144047364593,9760000,0.9869784777984023,400.0,400.0,30500,483.0,1.937973976135254
1013,100000.0,212.0,0.0026173749938607216,9792000,0.984713351354003,400.0,400.0,30600,305.0,1.9105069637298584
1013,100000.0,209.0,0.0026724492199718952,9824000,0.9837393164634705,400.0,400.0,30700,428.0,1.8810640573501587
1013,100000.0,214.0,0.0031864389311522245,9856000,0.979649730026722,400.0,400.0,30800,232.0,2.210418939590454
1013,100000.0,207.0,0.0017374105518683791,9888000,0.9807164650410414,400.0,400.0,30900,383.0,2.3562724590301514
1013,100000.0,209.0,0.0011975036468356848,9920000,0.9881123192608356,400.0,400.0,31000,414.0,2.014232635498047
1013,100000.0,203.0,0.0029634686652570963,9952000,0.9734095372259617,400.0,400.0,31100,136.0,2.095154285430908
1013,100000.0,212.0,0.0031154160387814045,9984000,0.9736318495124578,400.0,400.0,31200,194.0,2.11187744140625
1013,100000.0,215.0,0.002387415850535035,10016000,0.9795474074780941,400.0,400.0,31300,366.0,1.833051323890686
1013,100000.0,213.0,0.0020456784404814243,10048000,0.9838537070900202,400.0,400.0,31400,211.0,2.1967079639434814
1012,100000.0,215.0,0.0011432758765295148,10080000,0.9891545325517654,400.0,400.0,31500,238.0,2.317842960357666
1012,100000.0,201.0,0.001887679798528552,10112000,0.9871407831087708,400.0,400.0,31600,355.0,2.025791645050049
1012,100000.0,197.0,0.0014522996498271823,10144000,0.9859783127903938,400.0,400.0,31700,275.0,2.190067768096924
1012,100000.0,202.0,0.0028611011803150177,10176000,0.9828553181141615,400.0,400.0,31800,240.0,1.9569461345672607
1012,100000.0,210.0,0.00217302143573761,10208000,0.9844052009284496,400.0,400.0,31900,353.0,2.189143419265747
1012,100000.0,206.0,0.0015112751862034202,10240000,0.9851189665496349,400.0,400.0,32000,283.0,2.359226703643799
1012,100000.0,207.0,0.0008734335424378514,10272000,0.9951183879747987,400.0,400.0,32100,290.0,2.060380458831787
1012,100000.0,212.0,0.0006032317760400474,10304000,0.9941217233426869,400.0,400.0,32200,274.0,2.3655478954315186
1012,100000.0,212.0,0.0013192716287449002,10336000,0.989019769243896,400.0,400.0,32300,323.0,2.1271440982818604
1011,100000.0,213.0,0.0016256846720352769,10368000,0.9912358252331614,400.0,400.0,32400,340.0,2.015495538711548
1011,100000.0,209.0,0.0009392976644448936,10400000,0.9906020928174257,400.0,400.0,32500,372.0,2.3023059368133545
1011,100000.0,202.0,0.001736856997013092,10432000,0.9907001378014684,400.0,400.0,32600,391.0,1.9487884044647217
1011,100000.0,206.0,0.000756999768782407,10464000,0.9945419519208372,400.0,400.0,32700,398.0,2.349491596221924
1011,100000.0,207.0,0.0011860857484862208,10496000,0.9915132205933332,400.0,400.0,32800,15.0,2.287052631378174
1011,100000.0,216.0,0.0017017964273691177,10528000,0.9878585962578654,400.0,400.0,32900,342.0,2.3144593238830566
1011,100000.0,213.0,0.0014182196464389563,10560000,0.9870801232755184,400.0,400.0,33000,427.0,2.193211317062378
1011,100000.0,215.0,0.0007754634716548026,10592000,0.9939978281036019,400.0,400.0,33100,363.0,2.2573728561401367
1011,100000.0,221.0,0.002016346203163266,10624000,0.9840973373502493,400.0,400.0,33200,314.0,2.2783074378967285
1010,100000.0,204.0,0.0010680234991014004,10656000,0.9923370974138379,400.0,400.0,33300,276.0,2.1951663494110107
1010,100000.0,195.0,0.0034616414923220873,10688000,0.9804676957428455,400.0,400.0,33400,216.0,2.0828027725219727
1010,100000.0,185.0,0.0009282754617743194,10720000,0.9911659620702267,400.0,400.0,33500,409.0,2.201145648956299
1010,100000.0,203.0,0.0007649759063497186,10752000,0.9938460881821811,400.0,400.0,33600,230.0,2.274289608001709
1010,100000.0,209.0,0.0008113235235214233,10784000,0.9920494146645069,400.0,400.0,33700,412.0,2.2215564250946045
1010,100000.0,215.0,0.0018735643243417144,10816000,0.98512979503721,400.0,400.0,33800,410.0,2.1343228816986084
1010,100000.0,213.0,0.0009192610159516335,10848000,0.9930637083016336,400.0,400.0,33900,293.0,2.1212944984436035
1010,100000.0,213.0,0.001739062019623816,10880000,0.9872688325121999,400.0,400.0,34000,408.0,2.155024290084839
1009,100000.0,212.0,0.000939335091970861,10912000,0.9913921784609556,400.0,400.0,34100,321.0,2.3117001056671143
1009,100000.0,215.0,0.000934178358875215,10944000,0.9899596236646175,400.0,400.0,34200,408.0,2.26810359954834
1009,100000.0,215.0,0.002085729967802763,10976000,0.9840999525040388,400.0,400.0,34300,433.0,2.1434926986694336
1009,100000.0,225.0,0.0010337617713958025,11008000,0.991803053766489,400.0,400.0,34400,386.0,2.1748838424682617
1009,100000.0,229.0,0.0007497446495108306,11040000,0.9938612622208893,400.0,400.0,34500,391.0,2.273129940032959
1009,100000.0,223.0,0.0012040429282933474,11072000,0.9864062312990427,400.0,400.0,34600,321.0,2.3379602432250977
1009,100000.0,210.0,0.0010521572548896074,11104000,0.9919265750795603,400.0,400.0,34700,277.0,2.2996535301208496
1009,100000.0,203.0,0.0012463063467293978,11136000,0.9871374759823084,400.0,400.0,34800,419.0,2.100975751876831
1009,100000.0,210.0,0.0026243790052831173,11168000,0.9792510531842709,400.0,400.0,34900,436.0,2.117021083831787
1009,100000.0,214.0,0.000592730357311666,11200000,0.9952211449854076,400.0,400.0,35000,269.0,2.3295183181762695
1008,100000.0,216.0,0.001997139072045684,11232000,0.9843414854258299,400.0,400.0,35100,232.0,2.072563886642456
1008,100000.0,215.0,0.0013552445452660322,11264000,0.9913770481944084,400.0,400.0,35200,134.0,2.0175280570983887
1008,100000.0,207.0,0.001083626295439899,11296000,0.9931068602018058,400.0,400.0,35300,193.0,2.1157782077789307
1008,100000.0,205.0,0.0010292447404935956,11328000,0.9918371541425586,400.0,400.0,35400,317.0,2.142801284790039
1008,100000.0,203.0,0.0006938726874068379,11360000,0.994728235527873,400.0,400.0,35500,354.0,2.3268532752990723
1008,100000.0,212.0,0.000716150039806962,11392000,0.9949588980525732,400.0,400.0,35600,318.0,2.1563186645507812
1008,100000.0,220.0,0.0005239815218374133,11424000,0.9946731575764716,400.0,400.0,35700,300.0,2.3976259231567383
1008,100000.0,224.0,0.0016788048669695854,11456000,0.9845272516831756,400.0,400.0,35800,194.0,2.199327230453491
1008,100000.0,221.0,0.0034050133544951677,11488000,0.9774729050695896,400.0,400.0,35900,412.0,2.089411973953247
1007,100000.0,220.0,0.0006530203390866518,11520000,0.9927546605467796,400.0,400.0,36000,316.0,2.4066545963287354
1007,100000.0,212.0,0.0008427755674347281,11552000,0.9949169806204736,400.0,400.0,36100,298.0,2.209988594055176
1007,100000.0,209.0,0.003706434741616249,11584000,0.9783297330141068,400.0,400.0,36200,269.0,2.1111598014831543
1007,100000.0,206.0,0.0014643229078501463,11616000,0.9915201673284173,400.0,400.0,36300,232.0,2.134092092514038
1007,100000.0,213.0,0.0008766475948505104,11648000,0.9927624817937613,400.0,400.0,36400,274.0,2.216491222381592
1007,100000.0,214.0,0.0026261773891747,11680000,0.9813852682709694,400.0,400.0,36500,126.0,2.1057896614074707
1007,100000.0,218.0,0.0016230180626735091,11712000,0.9820900522172451,400.0,400.0,36600,466.0,2.1006267070770264
1007,100000.0,214.0,0.001107122516259551,11744000,0.9903700482100248,400.0,400.0,36700,338.0,2.2585983276367188
1007,100000.0,212.0,0.0013202122645452619,11776000,0.984804654493928,400.0,400.0,36800,231.0,2.1112186908721924
1006,100000.0,211.0,0.0013156883651390672,11808000,0.9891098085790873,400.0,400.0,36900,348.0,2.1632513999938965
1006,100000.0,215.0,0.0020691605750471354,11840000,0.9811243396252394,400.0,385.0,37000,468.0,2.1356329917907715
1006,100000.0,217.0,0.0010665316367521882,11872000,0.9916411694139242,400.0,400.0,37100,290.0,2.2347183227539062
1006,100000.0,222.0,0.0006679260986857116,11904000,0.9953820509836078,400.0,400.0,37200,76.0,2.2046360969543457
1006,100000.0,222.0,0.0020287618972361088,11936000,0.9860858209431171,400.0,400.0,37300,248.0,2.068636417388916
1006,100000.0,216.0,0.0007318168645724654,11968000,0.991955422796309,400.0,400.0,37400,436.0,2.3655648231506348
1006,100000.0,212.0,0.0015718836802989244,12000000,0.9882574751973152,400.0,400.0,37500,413.0,2.3286595344543457
1006,100000.0,211.0,0.0019486717646941543,12032000,0.9869873225688934,400.0,400.0,37600,329.0,2.1826775074005127
1006,100000.0,222.0,0.0013425167417153716,12064000,0.9897434962913394,400.0,400.0,37700,353.0,2.1842076778411865
1006,100000.0,221.0,0.0017058614175766706,12096000,0.9833695776760578,400.0,400.0,37800,346.0,2.2031497955322266
1006,100000.0,217.0,0.0020484363194555044,12128000,0.9842885285615921,400.0,400.0,37900,437.0,2.0020198822021484
1006,100000.0,216.0,0.0018574066925793886,12160000,0.9900803845375776,400.0,400.0,38000,177.0,2.1690638065338135
1005,100000.0,218.0,0.0015789564931765199,12192000,0.9836056958884001,400.0,400.0,38100,407.0,2.2760283946990967
1005,100000.0,217.0,0.0012967276852577925,12224000,0.9876325074583292,400.0,400.0,38200,370.0,1.9283310174942017
1005,100000.0,215.0,0.0030485931783914566,12256000,0.9755732156336308,400.0,400.0,38300,262.0,2.334123134613037
1005,100000.0,210.0,0.0015103118494153023,12288000,0.986833993345499,400.0,400.0,38400,380.0,2.0372047424316406
1005,100000.0,208.0,0.0026087809819728136,12320000,0.9793339353054762,400.0,400.0,38500,134.0,2.071817398071289
1005,100000.0,210.0,0.0010070552816614509,12352000,0.9917585831135511,400.0,400.0,38600,316.0,2.279783248901367
1005,100000.0,211.0,0.0013308271300047636,12384000,0.988278572447598,400.0,400.0,38700,95.0,2.1118361949920654
1005,100000.0,207.0,0.002476158319041133,12416000,0.9821121655404568,400.0,400.0,38800,248.0,2.2262229919433594
1005,100000.0,209.0,0.0015684773679822683,12448000,0.9893641723319888,400.0,400.0,38900,127.0,2.0418543815612793
1005,100000.0,219.0,0.0022876295261085033,12480000,0.9871071893721819,400.0,400.0,39000,398.0,1.8182624578475952
1005,100000.0,228.0,0.0014244557823985815,12512000,0.9880586666986346,400.0,400.0,39100,272.0,2.383702039718628
1005,100000.0,227.0,0.0007432185229845345,12544000,0.9949882598593831,400.0,392.5,39200,191.0,2.184941530227661
1005,100000.0,224.0,0.00136070535518229,12576000,0.9921344863250852,400.0,400.0,39300,305.0,2.1408028602600098
1005,100000.0,218.0,0.0008148914203047752,12608000,0.9918780913576484,400.0,400.0,39400,273.0,2.288989782333374
1004,100000.0,214.0,0.0021978707518428564,12640000,0.987399635836482,400.0,400.0,39500,312.0,2.104219913482666
1004,100000.0,212.0,0.0012399244587868452,12672000,0.9896470615640283,400.0,400.0,39600,402.0,2.1165637969970703
1004,100000.0,215.0,0.0019039312610402703,12704000,0.9797077868133783,400.0,400.0,39700,369.0,2.404677629470825
1004,100000.0,217.0,0.001607899321243167,12736000,0.9886704999953508,400.0,400.0,39800,274.0,2.3122482299804688
1004,100000.0,213.0,0.0010779076255857944,12768000,0.9911345560103655,400.0,400.0,39900,252.0,2.1849136352539062
1004,100000.0,213.0,0.0009648438426665962,12800000,0.9947290904819965,400.0,400.0,40000,182.0,2.3060498237609863
1004,100000.0,202.0,0.0008844680269248784,12832000,0.9912813846021891,400.0,400.0,40100,344.0,2.377281427383423
1004,100000.0,210.0,0.00262772710993886,12864000,0.9744573645293713,400.0,400.0,40200,350.0,2.273380756378174
1004,100000.0,212.0,0.0027449065819382668,12896000,0.9831322208046913,400.0,400.0,40300,284.0,2.290581226348877
1004,100000.0,210.0,0.001281508943066001,12928000,0.9893272975459695,400.0,400.0,40400,266.0,2.1874260902404785
1004,100000.0,217.0,0.00038132272311486304,12960000,0.9967781263403594,400.0,400.0,40500,199.0,2.3598484992980957
1004,100000.0,216.0,0.0007915074238553643,12992000,0.9916883399710059,400.0,400.0,40600,120.0,2.4250693321228027
1004,100000.0,220.0,0.000562134780921042,13024000,0.995234259404242,400.0,400.0,40700,240.0,2.3354222774505615
