total_timesteps,fps,sil_num_episodes,sil_steps,episode_reward,nupdates,policy_entropy,approxkl,episode_raw_reward,policy_loss,serial_timesteps,time_elapsed,value_loss,clipfrac,sil_valid_samples,best_episode_reward,explained_variance
539443200,2348,0.0,0.0,-0.65,65850,2.8338077,3.5828343e-05,-19.15,-0.00035220047,8428800,247571.11078453064,0.0005553469,0.00033569336,0.0,0.0,-0.05383718013763428
539525120,2310,0.0,0.0,-1.2,65860,2.8393157,0.00015564296,-45.275,-0.0010306886,8430080,247608.8685748577,6.870398e-05,0.0010375977,0.0,0.0,-0.7549736499786377
539607040,2323,0.0,0.0,-3.125,65870,2.8240557,4.7208436e-05,-49.6,-0.00046352056,8431360,247644.79900312424,0.00059198757,0.00076293945,0.0,0.0,-0.09979844093322754
539688960,2306,0.0,0.0,-2.875,65880,2.8215215,0.00015524289,-24.575,-0.0016843985,8432640,247679.9825322628,0.00017127232,0.001159668,0.0,0.0,0.04141026735305786
539770880,2368,0.0,0.0,-0.925,65890,2.8340657,6.606016e-05,-7.975,-0.00025225632,8433920,247714.8675684929,0.00054558634,0.00076293945,0.0,0.0,-0.020208239555358887
539852800,2358,0.0,0.0,-0.8,65900,2.8049405,0.0006478792,-7.55,-0.0007404523,8435200,247749.99297094345,0.00046620876,0.0058898926,0.0,0.0,-0.1445096731185913
539934720,2322,0.0,0.0,-0.475,65910,2.7750986,0.00045489357,-8.775,-0.0015702848,8436480,247785.4173567295,0.0001164031,0.0032348633,0.0,0.0,-4.17427921295166
540016640,2347,0.0,0.0,-2.05,65920,2.829064,0.00068764767,-11.8,-0.0035675974,8437760,247822.96251153946,0.052877765,0.0039978027,0.0,0.0,0.09200119972229004
540098560,2327,0.0,0.0,-4.15,65930,2.8400671,0.000721407,-24.05,-0.0043182815,8439040,247858.2069311142,0.021582391,0.0031433105,0.0,0.0,0.14822828769683838
540180480,2347,0.0,0.0,-4.6,65940,2.8562138,0.0004204516,-23.4,-0.0009802392,8440320,247893.0904932022,8.908421e-05,0.0027160645,0.0,0.0,0.4060482382774353
540262400,2312,0.0,0.0,-3.5,65950,2.7756639,0.0013477277,-48.675,-0.0017750926,8441600,247929.06818509102,0.0022741335,0.002166748,0.0,0.0,-0.9525761604309082
540344320,2279,0.0,0.0,-2.2,65960,2.805031,0.0009129686,-44.125,-0.0030890224,8442880,247964.64974331856,0.005425364,0.0057373047,0.0,0.0,0.21370983123779297
540426240,2291,0.0,0.0,-1.675,65970,2.7793744,0.0008077791,-22.875,-0.0030811687,8444160,247999.77785372734,0.0001803464,0.0027160645,0.0,0.0,-7.377985000610352
540508160,2377,0.0,0.0,-3.7,65980,2.8268654,0.0007073894,-35.25,-0.003457198,8445440,248034.6331703663,0.00067978166,0.0038146973,0.0,0.0,-0.9177647829055786
540590080,1450,0.0,0.0,-4.375,65990,2.8369427,0.00040436804,-42.675,-0.0013411725,8446720,248072.41478991508,0.00063698634,0.002532959,0.0,0.0,-0.1672663688659668
540672000,2295,0.0,0.0,-3.925,66000,2.8128974,0.00036523296,-50.75,-0.0004977118,8448000,248107.45876574516,0.0005578667,0.0018005371,0.0,0.0,-0.05584585666656494
540753920,2352,0.0,0.0,-3.85,66010,2.7860787,0.0011639108,-60.1,-0.0025013024,8449280,248143.20480513573,1.574466e-05,0.0054626465,0.0,0.0,-1.1332814693450928
540835840,2379,0.0,0.0,-3.9,66020,2.844218,0.00043492438,-55.425,-0.0029148175,8450560,248178.32691764832,5.4436066e-05,0.0030822754,0.0,0.0,-2.1814723014831543
540917760,2341,0.0,0.0,-3.95,66030,2.8283713,0.0023376662,-53.1,-0.002717302,8451840,248212.94482803345,0.00010131242,0.00579834,0.0,0.0,-6.765417575836182
540999680,2361,0.0,0.0,-3.95,66040,2.8414786,0.0005075646,-50.725,-0.00054314075,8453120,248247.6787917614,0.011106006,0.00039672852,0.0,0.0,0.22646790742874146
541081600,2320,0.0,0.0,-1.15,66050,2.8433897,0.0018777576,-57.125,-0.0022815978,8454400,248283.48017144203,1.9835772e-05,0.0057373047,0.0,0.0,-41.37546920776367
541163520,2309,0.0,0.0,-1.05,66060,2.7562897,0.00057141844,-34.975,-0.0011603417,8455680,248318.48237490654,0.0002313018,0.0032958984,0.0,0.0,0.3663955330848694
541245440,2361,0.0,0.0,-1.175,66070,2.7583551,0.00040653723,-45.05,-0.00044473592,8456960,248355.8771083355,0.0005404596,0.0011901855,0.0,0.0,-0.022961735725402832
541327360,2359,0.0,0.0,-1.175,66080,2.724539,0.0001245372,-52.375,-4.4792643e-05,8458240,248390.57396125793,0.00052741286,0.0010986328,0.0,0.0,-0.00041663646697998047
541409280,2387,0.0,0.0,-1.2,66090,2.7601318,0.0004798445,-64.375,-0.0018643107,8459520,248426.28973817825,9.373452e-05,0.00390625,0.0,0.0,-2.0375189781188965
541491200,2395,0.0,0.0,-1.1,66100,2.7603996,0.0016087637,-54.375,-0.0028312332,8460800,248460.95546865463,5.2648525e-06,0.0076904297,0.0,0.0,0.6068574488162994
541573120,2300,0.0,0.0,-1.075,66110,2.7731452,6.810044e-05,-51.875,-4.0732062e-05,8462080,248495.41358160973,0.00052708987,0.0008544922,0.0,0.0,0.0016871094703674316
541655040,2370,0.0,0.0,-2.05,66120,2.781705,0.000815888,-67.9,-0.0016199714,8463360,248530.2505323887,8.8860133e-07,0.004638672,0.0,0.0,0.46921223402023315
541736960,2293,0.0,0.0,-2.05,66130,2.7807164,0.0031492552,-60.675,-0.00092105917,8464640,248565.06001710892,0.020879405,0.0022888184,0.0,0.0,0.007875919342041016
541818880,2351,0.0,0.0,-2.3,66140,2.7764137,0.00017923812,-66.325,-0.00033955678,8465920,248600.3878145218,0.00011287939,0.0017089844,0.0,0.0,-1.5111558437347412
541900800,2358,0.0,0.0,-3.8,66150,2.7620566,0.0015471035,-62.125,-0.0019009423,8467200,248635.47175240517,0.0002455027,0.013885498,0.0,0.0,0.675727367401123
541982720,2065,0.0,0.0,-2.9,66160,2.7993283,0.00015238069,-60.9,-0.000100992336,8468480,248676.0284321308,0.0010551981,0.0022277832,0.0,0.0,-0.00021469593048095703
542064640,2336,0.0,0.0,-2.725,66170,2.800555,0.00027966,-53.025,-0.00062329567,8469760,248711.41320490837,0.0006280509,0.0026245117,0.0,0.0,-0.14766204357147217
542146560,2297,0.0,0.0,-2.25,66180,2.8314698,0.00015869275,-53.65,-0.0004429939,8471040,248746.59227323532,0.00060307956,0.0018615723,0.0,0.0,-0.09393250942230225
542228480,2341,0.0,0.0,-1.575,66190,2.8223057,1.6964397e-05,-60.9,-2.8825925e-05,8472320,248782.20109272003,0.22404246,0.00018310547,0.0,0.0,-0.00010120868682861328
542310400,2073,0.0,0.0,-1.525,66200,2.764906,0.0072356374,-53.5,-0.0021466685,8473600,248820.78577566147,0.00010387866,0.009277344,0.0,0.0,-5.477517127990723
542392320,2045,0.0,0.0,-1.425,66210,2.8292837,0.0019226763,-48.6,-0.0024483376,8474880,248860.49908924103,1.5252371e-05,0.0057373047,0.0,0.0,-9.331730842590332
542474240,1811,0.0,0.0,-1.575,66220,2.8268132,0.0014333959,-56.5,-0.0017878102,8476160,248901.22185778618,1.1900704e-05,0.0046691895,0.0,0.0,-0.31031620502471924
542556160,2362,0.0,0.0,-1.4,66230,2.6909425,0.0032654153,-31.875,-0.001039878,8477440,248937.00197005272,0.027110875,0.0029907227,0.0,0.0,-0.02232229709625244
542638080,2071,0.0,0.0,-1.1,66240,2.7058809,0.0007732246,-52.3,-0.0017583381,8478720,248973.30292630196,7.96461e-06,0.0058288574,0.0,0.0,-1.8234257698059082
542720000,2347,0.0,0.0,-0.825,66250,2.6892376,0.0038294075,-44.05,-0.0011267144,8480000,249010.2064435482,1.4135294e-05,0.0036315918,0.0,0.0,-2.086509943008423
542801920,2380,0.0,0.0,-1.15,66260,2.6230547,0.0021941054,-30.575,-0.0013581204,8481280,249048.1318833828,0.0010488132,0.009216309,0.0,0.0,0.2152780294418335
542883840,2282,0.0,0.0,-1.425,66270,2.6519613,0.00060506444,-34.025,-0.0016498697,8482560,249083.01927638054,1.5272595e-05,0.0043640137,0.0,0.0,-0.1333322525024414
542965760,1945,0.0,0.0,-2.15,66280,2.755198,0.00090889924,-26.675,-0.0034268862,8483840,249119.1249768734,0.06385662,0.0050964355,0.0,0.0,-0.0024285316467285156
543047680,2390,0.0,0.0,-2.2,66290,2.7725046,0.002177128,-26.7,-0.002110318,8485120,249153.88738036156,0.0043473924,0.0082092285,0.0,0.0,0.17479097843170166
543129600,2091,0.0,0.0,-2.8,66300,2.7706585,0.004710397,-31.225,-0.0053831376,8486400,249189.43033456802,0.05736528,0.0036621094,0.0,0.0,0.0038556456565856934
543211520,2314,0.0,0.0,-2.775,66310,2.7695894,0.0011023027,-36.1,-0.002458711,8487680,249225.3772842884,0.02254893,0.004211426,0.0,0.0,0.021167278289794922
543293440,1995,0.0,0.0,-2.25,66320,2.7991407,0.0009995423,-29.4,-0.0015708993,8488960,249261.08696746826,0.13619891,0.002746582,0.0,0.0,0.001958608627319336
543375360,2263,0.0,0.0,-2.15,66330,2.7819114,0.0006945429,-17.05,-0.0034714995,8490240,249296.2293343544,0.0001848115,0.0038757324,0.0,0.0,-0.24009990692138672
543457280,2324,0.0,0.0,-1.5,66340,2.7773845,0.0005350602,-12.425,-0.0008104325,8491520,249333.93000245094,0.0006030244,0.005004883,0.0,0.0,-0.06277573108673096
543539200,2379,0.0,0.0,-1.9,66350,2.8299947,0.00023081097,-23.425,-0.0005570339,8492800,249369.68157553673,4.4388613e-05,0.0013122559,0.0,0.0,-0.6436667442321777
543621120,2336,0.0,0.0,-3.475,66360,2.8175764,0.0005061847,-41.275,-0.0012519914,8494080,249405.0513548851,1.9369863e-05,0.002532959,0.0,0.0,-1.5606629848480225
543703040,2345,0.0,0.0,-3.525,66370,2.8577538,2.6605383e-05,-38.95,-0.00012775032,8495360,249440.06573343277,0.0005880397,0.0002746582,0.0,0.0,-0.05594897270202637
543784960,2407,0.0,0.0,-3.75,66380,2.8313448,0.00021672696,-27.725,-0.00026059942,8496640,249474.55750250816,0.0005525296,0.0029296875,0.0,0.0,-0.039096713066101074
543866880,2333,0.0,0.0,-3.675,66390,2.833964,0.0011691868,-34.75,-0.0017194201,8497920,249509.22921776772,2.1411348e-05,0.0028381348,0.0,0.0,-8.459946632385254
543948800,2258,0.0,0.0,-3.15,66400,2.8333337,0.0008781702,-25.875,-0.0014420133,8499200,249544.33158421516,3.6692814e-05,0.0017089844,0.0,0.0,-12.088444709777832
544030720,2340,0.0,0.0,-2.65,66410,2.7550347,0.00034069768,-26.575,-0.0020551623,8500480,249579.08388209343,0.0005176721,0.0032653809,0.0,0.0,0.2239791750907898
544112640,2066,0.0,0.0,-1.775,66420,2.763609,0.0024631289,-28.075,-0.002409647,8501760,249617.98776984215,5.0111306e-05,0.0039978027,0.0,0.0,-0.06397318840026855
544194560,2316,0.0,0.0,-0.7,66430,2.7764106,0.0027942222,-19.175,-0.0024936984,8503040,249654.30936527252,8.224748e-05,0.004119873,0.0,0.0,-5.955277919769287
544276480,2339,0.0,0.0,-0.675,66440,2.7401314,0.0012032576,-19.3,-0.0022755517,8504320,249690.60895967484,7.798009e-05,0.008392334,0.0,0.0,-0.29617345333099365
544358400,2354,0.0,0.0,-0.45,66450,2.817927,1.2359096e-05,-13.7,-6.1410276e-05,8505600,249725.40024232864,0.0005286936,9.1552734e-05,0.0,0.0,-0.0017924308776855469
544440320,2356,0.0,0.0,-0.825,66460,2.8288834,0.00080920244,-12.625,-0.0021966677,8506880,249760.52278280258,9.863354e-05,0.0021972656,0.0,0.0,-0.06399881839752197
544522240,2366,0.0,0.0,-0.85,66470,2.8055832,0.0004883982,-29.525,-0.00032261695,8508160,249798.22022414207,0.00054880994,0.0018005371,0.0,0.0,-0.05025601387023926
544604160,2325,0.0,0.0,-1.425,66480,2.7126884,0.00034280284,-48.45,-0.0004395506,8509440,249834.2847585678,0.052218404,0.0029907227,0.0,0.0,-0.00982654094696045
544686080,2311,0.0,0.0,-1.65,66490,2.7246644,0.00028750466,-37.075,-0.00015662276,8510720,249869.67540621758,0.0005694505,0.0026855469,0.0,0.0,-0.06989526748657227
544768000,2369,0.0,0.0,-0.9,66500,2.7743278,0.0012707051,-24.8,-0.0025027124,8512000,249905.79091644287,1.6084397e-05,0.005126953,0.0,0.0,0.07846790552139282
544849920,1259,0.0,0.0,-1.425,66510,2.7634773,0.018176267,-26.575,-0.0048827548,8513280,249944.26533961296,0.022215545,0.0063476562,0.0,0.0,-0.02703392505645752
544931840,2405,0.0,0.0,-2.35,66520,2.7328916,0.003905268,-27.45,-0.0028604034,8514560,249980.7846672535,0.07628698,0.011444092,0.0,0.0,0.08332639932632446
545013760,2301,0.0,0.0,-7.425,66530,2.7580729,0.0015703167,-61.325,-0.0016099225,8515840,250016.37421488762,0.0014708942,0.009857178,0.0,0.0,-0.35304272174835205
545095680,2312,0.0,0.0,-2.3,66540,2.7725692,0.0013141203,-58.6,-0.0014624626,8517120,250052.20410728455,0.00021931846,0.0078125,0.0,0.0,0.6668986082077026
545177600,2372,0.0,0.0,-2.1,66550,2.7101073,0.0015171391,-43.75,-0.0028023503,8518400,250087.66859078407,0.059090033,0.009887695,0.0,0.0,0.06250959634780884
545259520,2352,0.0,0.0,-2.4,66560,2.690933,0.0020005996,-32.675,-0.0030444488,8519680,250122.7752726078,0.0004283073,0.009094238,0.0,0.0,-0.44610893726348877
545341440,2313,0.0,0.0,-1.725,66570,2.7820933,0.0016906922,-37.325,-0.0007938915,8520960,250158.28857827187,0.00063800864,0.00592041,0.0,0.0,-0.0898662805557251
545423360,2324,0.0,0.0,-0.975,66580,2.7259696,0.0027491928,-27.45,-0.0020687417,8522240,250194.43479156494,0.016590875,0.008026123,0.0,0.0,-0.042163729667663574
545505280,2333,0.0,0.0,-1.65,66590,2.7622738,0.0006373763,-24.925,-0.0014814013,8523520,250232.54211592674,0.0012209179,0.007080078,0.0,0.0,-0.0806126594543457
545587200,2381,0.0,0.0,-1.675,66600,2.7690983,0.0017842369,-15.35,-0.0041411915,8524800,250267.79989242554,0.0007409818,0.006958008,0.0,0.0,-0.4134070873260498
545669120,2302,0.0,0.0,-1.025,66610,2.7595806,0.0006680102,-27.7,0.00029285965,8526080,250304.72193145752,0.011598632,0.004425049,0.0,0.0,0.08194983005523682
545751040,2392,0.0,0.0,-1.225,66620,2.792251,0.034902044,-25.975,-0.0028738643,8527360,250339.80885720253,0.00022926735,0.006439209,0.0,0.0,-8.766181945800781
545832960,2274,0.0,0.0,-1.175,66630,2.728221,0.002425652,-33.05,-0.002478331,8528640,250375.60487222672,0.0001939722,0.00894165,0.0,0.0,-0.9202312231063843
545914880,2217,0.0,0.0,-2.875,66640,2.7586977,0.00064631074,-73.375,-0.0023614042,8529920,250412.07573652267,0.00026556166,0.004272461,0.0,0.0,-0.22198939323425293
545996800,2021,0.0,0.0,-5.1,66650,2.8040583,0.00071968685,-69.525,-0.0013108389,8531200,250447.74533391,0.0006945497,0.0066223145,0.0,0.0,-0.12553751468658447
546078720,2322,0.0,0.0,-3.75,66660,2.7568555,0.0008295694,-45.0,-0.0020921044,8532480,250485.43255877495,0.00090962,0.0069885254,0.0,0.0,-1.1704676151275635
546160640,2355,0.0,0.0,-1.55,66670,2.7921288,0.0028325953,-36.85,-0.002613232,8533760,250520.8042757511,7.3037714e-05,0.007904053,0.0,0.0,-1.8159451484680176
546242560,2379,0.0,0.0,-4.225,66680,2.8044808,0.0010512158,-51.925,-0.0027332485,8535040,250556.2419910431,0.023985965,0.0034179688,0.0,0.0,0.015030503273010254
546324480,2277,0.0,0.0,-6.05,66690,2.8330216,0.00018527285,-73.05,-0.001108647,8536320,250591.73428964615,0.0007964663,0.0024108887,0.0,0.0,-0.1844409704208374
546406400,2355,0.0,0.0,-4.025,66700,2.7538195,0.0017092609,-60.325,-0.002508783,8537600,250628.01106834412,0.00044238282,0.009216309,0.0,0.0,-0.7169742584228516
546488320,2296,0.0,0.0,-5.3,66710,2.7679083,0.00025912156,-48.15,-0.00018402516,8538880,250662.95249342918,0.17054656,0.002532959,0.0,0.0,0.011303901672363281
546570240,2274,0.0,0.0,-3.85,66720,2.758844,0.00017746277,-57.6,-0.0013277815,8540160,250699.63392734528,0.027937537,0.0020446777,0.0,0.0,0.03323119878768921
546652160,2365,0.0,0.0,-1.25,66730,2.7943687,0.0006587424,-28.475,-0.0004744267,8541440,250737.7013759613,0.0006508064,0.007507324,0.0,0.0,-0.07527494430541992
546734080,2360,0.0,0.0,-3.275,66740,2.8130252,0.000382267,-31.1,-0.0012112028,8542720,250772.38330316544,0.0010170675,0.0029907227,0.0,0.0,-0.515150785446167
546816000,2267,0.0,0.0,-3.6,66750,2.8058329,0.00011942137,-53.9,-0.00010963666,8544000,250809.09216618538,0.023570111,0.0014038086,0.0,0.0,-0.0029697418212890625
546897920,2328,0.0,0.0,-1.875,66760,2.810062,0.00019478197,-40.725,-0.00014381159,8545280,250845.74709701538,0.0012928135,0.002380371,0.0,0.0,-0.07676148414611816
546979840,2320,0.0,0.0,-2.15,66770,2.7427042,0.00079642184,-41.675,-0.001002694,8546560,250881.6138370037,0.0007380899,0.0055236816,0.0,0.0,-0.16147828102111816
547061760,2283,0.0,0.0,-1.975,66780,2.7577264,0.00024593621,-31.3,-0.00035562133,8547840,250917.36269044876,0.0006153311,0.0030517578,0.0,0.0,-0.009256720542907715
547143680,2306,0.0,0.0,-7.925,66790,2.7795799,0.0012856119,-58.475,-0.0024880092,8549120,250955.18266510963,0.00010330958,0.0043029785,0.0,0.0,0.4304838180541992
547225600,2332,0.0,0.0,-7.825,66800,2.733242,0.0012562808,-74.95,-0.00032443347,8550400,250990.65373587608,0.003083249,0.008148193,0.0,0.0,-0.07570087909698486
547307520,2328,0.0,0.0,-2.6,66810,2.7797756,0.0023613498,-23.9,-0.0025229966,8551680,251026.4457540512,0.02016707,0.010864258,0.0,0.0,0.04598963260650635
547389440,2377,0.0,0.0,-1.5,66820,2.7873104,0.0026439957,-19.925,-0.0025492385,8552960,251062.61239528656,0.0003374392,0.0050964355,0.0,0.0,-0.9389920234680176
547471360,2205,0.0,0.0,-1.875,66830,2.7479205,0.0029099043,-52.5,-0.0038172333,8554240,251098.3111948967,0.012423913,0.011413574,0.0,0.0,-0.005976080894470215
547553280,2309,0.0,0.0,-3.175,66840,2.7352226,0.00087172014,-52.375,-0.0021821347,8555520,251134.61421012878,0.0006313499,0.003326416,0.0,0.0,-0.2392866611480713
547635200,2368,0.0,0.0,-6.7,66850,2.771834,0.004146035,-32.3,-0.00069839257,8556800,251170.068516016,0.00094576593,0.008392334,0.0,0.0,-0.2754467725753784
547717120,2374,0.0,0.0,-6.75,66860,2.7979958,0.0003945272,-37.75,-0.0010300655,8558080,251207.81641483307,0.031574994,0.0032958984,0.0,0.0,0.004317104816436768
547799040,2193,0.0,0.0,-2.725,66870,2.8111966,0.0022708513,-22.175,-0.0011802843,8559360,251243.54492235184,0.00068235735,0.0059509277,0.0,0.0,0.011219918727874756
547880960,2334,0.0,0.0,-1.425,66880,2.7666411,0.00077717064,-24.325,-0.00036774421,8560640,251279.17711925507,0.017419603,0.0025024414,0.0,0.0,-0.011826515197753906
547962880,2342,0.0,0.0,-7.825,66890,2.8285303,0.00023275781,-48.675,-0.0006321777,8561920,251314.71468877792,0.0010963759,0.0024108887,0.0,0.0,-0.5965861082077026
548044800,2339,0.0,0.0,-8.625,66900,2.804193,0.000106380176,-49.675,-0.00022584789,8563200,251350.08189868927,0.0012147976,0.0012817383,0.0,0.0,-0.015163421630859375
548126720,2365,0.0,0.0,-7.975,66910,2.8533897,6.3870524e-05,-49.225,-0.00010647283,8564480,251385.3007121086,0.0006860056,0.0008544922,0.0,0.0,-0.01189124584197998
548208640,2058,0.0,0.0,-9.8,66920,2.820312,7.3672025e-05,-71.05,-0.00021465577,8565760,251423.6625034809,0.0006756331,0.00064086914,0.0,0.0,-0.029593586921691895
548290560,2318,0.0,0.0,-8.675,66930,2.8429332,0.00019874002,-66.45,-0.000101321515,8567040,251459.33853173256,0.0011141846,0.00076293945,0.0,0.0,-0.005797863006591797
548372480,2364,0.0,0.0,-7.9,66940,2.8481538,0.00031258666,-63.45,-0.001972167,8568320,251494.82574772835,0.00017434718,0.0027770996,0.0,0.0,-4.496251583099365
548454400,2342,0.0,0.0,-8.3,66950,2.814138,0.0006671626,-89.425,-0.002306109,8569600,251530.92878746986,0.01716991,0.0038146973,0.0,0.0,0.02569335699081421
548536320,2318,0.0,0.0,-8.025,66960,2.8004866,0.00069854816,-75.725,-0.001966156,8570880,251566.22658610344,0.0011382357,0.0031433105,0.0,0.0,-0.2539480924606323
548618240,1983,0.0,0.0,-8.675,66970,2.818995,3.311086e-05,-85.7,-1.5608268e-05,8572160,251602.3210363388,0.84067845,0.00015258789,0.0,0.0,-0.00026488304138183594
548700160,2368,0.0,0.0,-6.125,66980,2.8352559,0.00016549708,-61.525,-0.000771165,8573440,251638.05347275734,0.00053393235,0.0013122559,0.0,0.0,-0.03310215473175049
548782080,2371,0.0,0.0,-2.95,66990,2.8036554,0.0013696768,-49.425,-0.0011957439,8574720,251675.56601572037,0.00022362813,0.0072631836,0.0,0.0,-0.4963538646697998
548864000,2270,0.0,0.0,-6.05,67000,2.821686,0.0020284716,-75.9,-0.0018550577,8576000,251711.1843163967,9.7939366e-05,0.001953125,0.0,0.0,-0.5472862720489502
548945920,2295,0.0,0.0,-4.7,67010,2.795653,0.00028442958,-75.675,-0.0002697533,8577280,251746.3962135315,0.0005534047,0.0022277832,0.0,0.0,-0.013644814491271973
549027840,2356,0.0,0.0,-4.825,67020,2.8128884,4.3791188e-05,-64.0,-5.6998557e-05,8578560,251782.2361254692,0.0010519816,0.00039672852,0.0,0.0,0.003252267837524414
549109760,2357,0.0,0.0,-3.05,67030,2.7973466,9.5503055e-05,-66.45,-0.0002571921,8579840,251818.1902396679,0.013282235,0.0012207031,0.0,0.0,0.0008879899978637695
549191680,2340,0.0,0.0,-3.325,67040,2.8700893,0.0009018946,-53.075,-0.00040871388,8581120,251853.3559510708,0.00010216656,0.0007324219,0.0,0.0,-0.049906373023986816
549273600,2238,0.0,0.0,-3.425,67050,2.8026826,0.0011463211,-72.725,-0.003139958,8582400,251889.82974910736,8.323855e-05,0.0046081543,0.0,0.0,-0.6661878824234009
549355520,2350,0.0,0.0,-4.25,67060,2.8128834,0.0006187386,-44.4,-0.0010219436,8583680,251927.14330101013,0.00078561355,0.003479004,0.0,0.0,-0.16458606719970703
549437440,2334,0.0,0.0,-4.35,67070,2.78435,0.0014593522,-45.25,-0.00095900695,8584960,251962.53416228294,0.00044097513,0.008026123,0.0,0.0,-0.22542798519134521
549519360,2304,0.0,0.0,-4.6,67080,2.7900643,0.000667943,-68.05,-0.0009985168,8586240,251998.52366614342,0.23725356,0.0060424805,0.0,0.0,0.01006990671157837
549601280,2383,0.0,0.0,-3.825,67090,2.8336866,0.0003746466,-50.575,-0.00047785323,8587520,252033.6062836647,0.0008278705,0.0037231445,0.0,0.0,-0.05760478973388672
549683200,2322,0.0,0.0,-5.0,67100,2.8234622,0.00048465276,-33.275,-0.0020519798,8588800,252068.8371295929,0.044638038,0.003540039,0.0,0.0,0.004699587821960449
549765120,2322,0.0,0.0,-2.725,67110,2.8359194,0.0005023406,-36.55,-0.0019800554,8590080,252105.0079011917,0.0007934361,0.0017089844,0.0,0.0,0.056945621967315674
549847040,2314,0.0,0.0,-2.525,67120,2.8210506,0.00021692277,-47.725,-0.0006007543,8591360,252143.22635173798,0.0007687836,0.0014648438,0.0,0.0,-0.1201934814453125
549928960,2316,0.0,0.0,-3.375,67130,2.7593732,0.0011495848,-48.625,-0.00084024353,8592640,252178.907661438,0.4479371,0.005065918,0.0,0.0,-0.0008753538131713867
