policy_entropy,serial_timesteps,episode_reward,best_episode_reward,sil_num_episodes,sil_valid_samples,fps,approxkl,value_loss,explained_variance,episode_raw_reward,clipfrac,time_elapsed,sil_steps,policy_loss,total_timesteps,nupdates
1.8848292,184320,0.0,400.0,12.0,510.0,1888,0.008175936,1.0889333e-06,-0.6395853757858276,0.0,0.11218262,5712.154061317444,50000.0,-0.020728536,11796480,1440
1.9814112,185600,0.0,400.0,12.0,508.0,1940,0.006852626,3.3758135e-06,-2.055384397506714,0.0,0.08566284,5755.574127912521,50000.0,-0.01481081,11878400,1450
2.0265155,186880,0.0,400.0,12.0,512.0,1764,0.0055388864,1.3191677e-06,-1.790834903717041,0.0,0.07199097,5798.860009431839,50000.0,-0.014254687,11960320,1460
2.0217412,188160,0.0,400.0,12.0,509.0,1932,0.0072954134,8.237483e-06,-2.736203908920288,0.0,0.090789795,5841.8284113407135,50000.0,-0.016372029,12042240,1470
1.860401,189440,0.0,400.0,12.0,508.0,1818,0.0061705057,1.3388049e-06,-1.4150269031524658,0.0,0.074645996,5886.201790809631,50000.0,-0.015530986,12124160,1480
1.8991451,190720,0.0,400.0,12.0,510.0,2109,0.0060398644,6.600635e-06,-2.9255826473236084,0.0,0.066986084,5923.979825973511,50000.0,-0.01892555,12206080,1490
1.884627,192000,0.0,400.0,12.0,510.0,2234,0.0075181695,6.928827e-07,-1.8166720867156982,0.0,0.09536743,5960.263785600662,50000.0,-0.022096409,12288000,1500
1.958972,193280,0.0,400.0,12.0,509.0,2289,0.00856075,1.4620872e-06,-1.556650161743164,0.0,0.112457275,5997.1398413181305,50000.0,-0.020035712,12369920,1510
1.9409653,194560,0.0,400.0,12.0,510.0,2293,0.005885233,1.6044957e-06,-3.0529351234436035,0.0,0.06903076,6033.870237827301,50000.0,-0.015119405,12451840,1520
1.9165511,195840,0.0,400.0,12.0,510.0,2171,0.006788748,6.5341706e-06,-1.7244503498077393,0.0,0.08389282,6070.551132678986,50000.0,-0.016651195,12533760,1530
1.875433,197120,0.0,400.0,12.0,508.0,2264,0.006695705,4.966366e-06,-2.1870648860931396,0.0,0.08560181,6107.183992385864,50000.0,-0.017660756,12615680,1540
1.9155272,198400,0.0,400.0,12.0,510.0,2362,0.009561049,5.9605804e-06,-1.5859794616699219,0.0,0.10595703,6143.872293949127,50000.0,-0.020972908,12697600,1550
2.032913,199680,0.0,400.0,12.0,507.0,2198,0.00734951,6.871166e-06,-2.312148332595825,0.0,0.084625244,6179.855963230133,50000.0,-0.014782155,12779520,1560
2.0671446,200960,0.0,400.0,12.0,509.0,2370,0.0074817925,9.318518e-07,-3.1199231147766113,0.0,0.101257324,6215.845083236694,50000.0,-0.015234878,12861440,1570
2.1016366,202240,0.0,400.0,12.0,511.0,2340,0.0074529955,6.4790756e-06,-5.46896505355835,0.0,0.09802246,6251.158348083496,50000.0,-0.00996852,12943360,1580
2.1441388,203520,0.0,400.0,12.0,507.0,2379,0.008054921,2.0486932e-06,-4.300082206726074,0.0,0.10998535,6286.920624494553,50000.0,-0.012378174,13025280,1590
2.0663414,204800,0.0,400.0,12.0,511.0,2316,0.0070103314,2.2416239e-06,-1.3036108016967773,0.0,0.08248901,6322.476030349731,50000.0,-0.021511871,13107200,1600
2.0751102,206080,0.0,400.0,12.0,508.0,2213,0.0073559117,3.0525973e-06,-0.36517930030822754,0.0,0.082977295,6359.219372034073,50000.0,-0.02049841,13189120,1610
2.1463053,207360,0.0,400.0,12.0,510.0,2067,0.005892765,2.4863252e-06,-0.6091216802597046,0.0,0.07147217,6396.424646615982,50000.0,-0.019428072,13271040,1620
2.087847,208640,0.0,400.0,12.0,506.0,1878,0.0072912136,4.149916e-06,0.24667400121688843,0.0,0.09085083,6439.645167589188,50000.0,-0.02216441,13352960,1630
2.1480327,209920,0.0,400.0,12.0,511.0,2250,0.006937744,4.9380014e-06,-0.14670193195343018,0.0,0.096710205,6479.052156925201,50000.0,-0.022507457,13434880,1640
2.1036086,211200,0.075,400.0,13.0,291.0,2226,0.0074406574,3.0083778e-05,-3.8517680168151855,7.5,0.09503174,6516.31830906868,50000.0,-0.025574077,13516800,1650
1.9593341,212480,0.0,400.0,13.0,493.0,2274,0.009126761,1.0160034e-05,-2.5880606174468994,0.0,0.12136841,6553.930119752884,50000.0,-0.020897139,13598720,1660
2.0880146,213760,0.0,400.0,13.0,502.0,2188,0.0090201385,4.4306466e-06,-0.0484316349029541,0.0,0.11758423,6590.734121322632,50000.0,-0.024877233,13680640,1670
2.0843525,215040,0.0,400.0,13.0,507.0,2237,0.008554452,5.7219168e-06,0.40224671363830566,0.0,0.109436035,6628.1465384960175,50000.0,-0.024739105,13762560,1680
1.9988401,216320,0.0,400.0,13.0,503.0,2200,0.0082538845,2.1230171e-05,0.290460467338562,0.0,0.11566162,6664.399549484253,50000.0,-0.022836188,13844480,1690
1.7748541,217600,0.0,400.0,13.0,505.0,2218,0.007941757,4.4225453e-05,0.08318012952804565,0.0,0.109802246,6700.923785209656,50000.0,-0.021457305,13926400,1700
1.8387579,218880,0.0,400.0,13.0,506.0,2173,0.0070681702,2.354285e-06,0.41826963424682617,0.0,0.092315674,6737.248465299606,50000.0,-0.021694552,14008320,1710
1.9234009,220160,0.0,400.0,13.0,507.0,2239,0.007928263,2.7934564e-06,-0.18945050239562988,0.0,0.104156494,6773.925130844116,50000.0,-0.023580622,14090240,1720
1.9491718,221440,0.0,400.0,13.0,503.0,2238,0.008404678,2.3661705e-06,-0.16003751754760742,0.0,0.11517334,6810.095776081085,50000.0,-0.023699122,14172160,1730
1.8946322,222720,0.0,400.0,13.0,508.0,2151,0.0077908733,1.408874e-05,0.1772981882095337,0.0,0.10531616,6846.21521115303,50000.0,-0.023236647,14254080,1740
1.7988867,224000,0.0,400.0,13.0,507.0,2345,0.008584523,1.5390144e-05,-0.4600644111633301,0.0,0.1144104,6882.104649543762,50000.0,-0.023917427,14336000,1750
1.707438,225280,0.0,400.0,13.0,508.0,2318,0.00852979,1.9555871e-05,0.031158447265625,0.0,0.118652344,6917.986221075058,50000.0,-0.021974526,14417920,1760
1.7228571,226560,0.0,400.0,13.0,509.0,2269,0.008472046,2.1482208e-06,-1.5130188465118408,0.0,0.11355591,6953.952435493469,50000.0,-0.021748811,14499840,1770
1.6964564,227840,0.0,400.0,13.0,509.0,2159,0.0101189595,1.5364114e-06,-1.517470121383667,0.0,0.11868286,6990.8595514297485,50000.0,-0.023236157,14581760,1780
1.580992,229120,0.0,400.0,13.0,506.0,2121,0.008395082,3.0846066e-05,-0.9367555379867554,0.0,0.11834717,7027.629829883575,50000.0,-0.02285304,14663680,1790
1.5697585,230400,0.0,400.0,13.0,509.0,2296,0.007355158,7.442976e-06,-0.766985297203064,0.0,0.09613037,7063.549346923828,50000.0,-0.018339649,14745600,1800
1.7259283,231680,0.0,400.0,13.0,512.0,2295,0.007909666,1.4045902e-06,-0.2605828046798706,0.0,0.10461426,7099.928015947342,50000.0,-0.022587577,14827520,1810
1.9055238,232960,0.0,400.0,13.0,506.0,2289,0.0043338058,0.00041527528,0.231670081615448,0.0,0.04901123,7136.326791524887,50000.0,-0.0055117584,14909440,1820
1.9950593,234240,0.125,400.0,10.0,174.0,2300,0.0048415596,0.0002739968,0.23438841104507446,17.5,0.05508423,7173.123927354813,50000.0,-0.004906392,14991360,1830
1.9806664,235520,0.15,400.0,10.0,505.0,2286,0.008521617,1.4521892e-05,0.7638461291790009,20.0,0.105285645,7210.099096059799,50000.0,-0.022089787,15073280,1840
1.9315543,236800,0.175,400.0,10.0,436.0,2287,0.004969213,0.0004534654,0.45765769481658936,22.5,0.060516357,7246.657084226608,50000.0,-0.006421758,15155200,1850
2.0521727,238080,0.3,400.0,9.0,347.0,2292,0.008798748,8.592114e-05,-0.2957965135574341,45.0,0.09609985,7283.781214475632,50000.0,-0.024559299,15237120,1860
2.057515,239360,0.275,400.0,9.0,240.0,2194,0.01161436,7.061469e-05,0.5495761930942535,42.5,0.106781006,7320.778130531311,50000.0,-0.028101537,15319040,1870
1.9644243,240640,0.25,500.0,9.0,148.0,2079,0.008875112,7.7420475e-05,-2.881511688232422,40.0,0.10232544,7359.464408874512,50000.0,-0.029564817,15400960,1880
1.800859,241920,0.0,500.0,9.0,424.0,2154,0.007215621,2.4649727e-05,-1.29221773147583,0.0,0.0869751,7397.368751049042,50000.0,-0.01982801,15482880,1890
1.7703645,243200,0.05,400.0,8.0,243.0,2174,0.008248017,5.3344553e-05,-2.3760292530059814,5.0,0.102142334,7436.310115098953,50000.0,-0.026312634,15564800,1900
1.8816065,244480,0.025,400.0,10.0,501.0,2124,0.009721288,3.827108e-05,0.0746498703956604,2.5,0.12307739,7474.5564432144165,50000.0,-0.028658805,15646720,1910
1.8597894,245760,0.025,400.0,11.0,512.0,2125,0.008952059,5.459259e-06,0.12839138507843018,2.5,0.10510254,7511.9212012290955,50000.0,-0.023459114,15728640,1920
1.870569,247040,0.0,400.0,11.0,512.0,2269,0.009565398,1.5607156e-05,0.7050116062164307,0.0,0.11413574,7548.693951845169,50000.0,-0.02066996,15810560,1930
1.7005702,248320,0.0,400.0,11.0,512.0,2305,0.0105481455,3.6661513e-05,0.7909352034330368,0.0,0.12927246,7585.295841932297,50000.0,-0.018386908,15892480,1940
1.6298456,249600,0.0,400.0,11.0,512.0,2211,0.0092859585,6.718901e-06,0.7849924564361572,0.0,0.10101318,7621.869611501694,50000.0,-0.016689448,15974400,1950
1.6409545,250880,0.0,400.0,11.0,512.0,2033,0.011646907,2.7077509e-05,0.7042926847934723,0.0,0.12997437,7658.644327402115,50000.0,-0.015473911,16056320,1960
1.5525407,252160,0.025,400.0,10.0,169.0,2214,0.013967004,1.0922848e-06,-0.6511059999465942,2.5,0.10647583,7695.73538184166,50000.0,-0.020268539,16138240,1970
1.3193021,253440,0.0,400.0,10.0,391.0,2214,0.012890927,1.0091474e-06,-2.1913912296295166,0.0,0.11053467,7733.229611873627,50000.0,-0.020882871,16220160,1980
1.4109262,254720,0.025,400.0,11.0,348.0,2106,0.011081574,1.8947595e-06,-0.5676931142807007,2.5,0.09613037,7771.0528955459595,50000.0,-0.021265818,16302080,1990
1.3904982,256000,0.0,400.0,11.0,471.0,2217,0.009442208,4.860117e-06,-1.3456318378448486,0.0,0.11953735,7807.846001625061,50000.0,-0.021728212,16384000,2000
1.5665003,257280,0.05,400.0,11.0,477.0,2271,0.009235544,8.751401e-06,-0.8680300712585449,5.0,0.09387207,7844.715447425842,50000.0,-0.021733023,16465920,2010
1.6104153,258560,0.075,400.0,12.0,471.0,2211,0.009491814,3.3773663e-06,0.29793983697891235,12.5,0.09460449,7882.493670940399,50000.0,-0.021536974,16547840,2020
1.6876098,259840,0.0,400.0,12.0,488.0,2303,0.010483965,1.6269183e-06,0.745576024055481,0.0,0.11941528,7919.41844701767,50000.0,-0.022589121,16629760,2030
1.7835588,261120,0.025,400.0,13.0,466.0,2200,0.010248097,2.5475461e-05,-0.4288015365600586,2.5,0.12774658,7956.276598930359,50000.0,-0.023919504,16711680,2040
1.8129956,262400,0.025,400.0,13.0,502.0,2082,0.008509427,1.8629921e-06,-1.2921617031097412,2.5,0.1078186,7993.331822395325,50000.0,-0.021923706,16793600,2050
1.926162,263680,0.0,400.0,13.0,500.0,2302,0.0074362583,3.6415924e-05,-2.195185899734497,0.0,0.08227539,8029.533740520477,50000.0,-0.021739502,16875520,2060
1.8773133,264960,0.1,400.0,10.0,263.0,2191,0.00787911,1.1134162e-05,-1.8820068836212158,10.0,0.07446289,8067.591596603394,50000.0,-0.022266468,16957440,2070
1.7712946,266240,0.075,400.0,10.0,74.0,2096,0.00837746,1.32767445e-05,-1.6394083499908447,7.5,0.08596802,8104.977914571762,50000.0,-0.021886818,17039360,2080
1.7850013,267520,0.0,400.0,10.0,446.0,2019,0.008470427,4.5525144e-06,-0.33940911293029785,0.0,0.10391235,8143.257071971893,50000.0,-0.023067776,17121280,2090
1.8246889,268800,0.0,400.0,10.0,474.0,2208,0.009046941,6.601327e-06,-0.4167358875274658,0.0,0.1126709,8180.001672029495,50000.0,-0.0260002,17203200,2100
1.8387836,270080,0.0,400.0,10.0,494.0,2120,0.008296966,3.016184e-06,-0.4265635013580322,0.0,0.105407715,8217.526663064957,50000.0,-0.024773136,17285120,2110
1.8163787,271360,0.0,400.0,10.0,489.0,2256,0.008813466,8.111349e-06,-0.22504568099975586,0.0,0.1098938,8254.693348169327,50000.0,-0.029094264,17367040,2120
1.8558412,272640,0.0,400.0,7.0,454.0,2135,0.010204301,4.950182e-06,-0.062241435050964355,0.0,0.13977051,8292.539223909378,50000.0,-0.02872764,17448960,2130
1.7779343,273920,0.025,400.0,8.0,498.0,2197,0.00953743,8.300483e-06,0.2921988368034363,2.5,0.12466431,8330.126768350601,50000.0,-0.026705476,17530880,2140
1.722344,275200,0.0,400.0,8.0,495.0,2199,0.009074818,3.2937078e-06,0.35062700510025024,0.0,0.11743164,8367.583953619003,50000.0,-0.026729407,17612800,2150
1.5655891,276480,0.0,400.0,8.0,500.0,2180,0.009158757,1.874864e-05,0.3132811188697815,0.0,0.122406006,8404.264097452164,50000.0,-0.02084323,17694720,2160
1.4417057,277760,0.0,400.0,8.0,509.0,2281,0.009911948,1.382088e-05,-0.9300699234008789,0.0,0.140625,8440.307635068893,50000.0,-0.02091626,17776640,2170
1.6276776,279040,0.0,400.0,8.0,500.0,2286,0.009652661,3.3249507e-06,0.608448326587677,0.0,0.13284302,8477.041548967361,50000.0,-0.026604703,17858560,2180
1.618217,280320,0.0,400.0,8.0,510.0,2032,0.010001957,1.6356687e-06,-0.17426931858062744,0.0,0.1210022,8513.747169733047,50000.0,-0.024731344,17940480,2190
1.5459411,281600,0.0,400.0,8.0,506.0,2166,0.01053645,3.9530296e-06,0.1550731062889099,0.0,0.12921143,8550.851915836334,50000.0,-0.030349707,18022400,2200
1.611254,282880,0.0,400.0,8.0,507.0,2304,0.009797759,8.1137637e-07,-0.0029364824295043945,0.0,0.124694824,8587.979905366898,50000.0,-0.027635679,18104320,2210
1.4295689,284160,0.0,400.0,8.0,507.0,2061,0.011484681,1.1257032e-06,0.27015572786331177,0.0,0.12719727,8625.526199579239,50000.0,-0.029148377,18186240,2220
1.3481485,285440,0.0,400.0,8.0,503.0,2126,0.0097416,1.0606542e-06,-0.05572783946990967,0.0,0.11703491,8662.578047990799,50000.0,-0.028521625,18268160,2230
1.4470108,286720,0.025,400.0,8.0,509.0,2214,0.00908493,4.2797656e-05,-1.8658726215362549,2.5,0.11657715,8699.645201444626,50000.0,-0.030021284,18350080,2240
1.5141847,288000,0.0,400.0,9.0,504.0,2207,0.009139107,9.250322e-05,-1.8441131114959717,0.0,0.10891724,8736.810398101807,50000.0,-0.029330362,18432000,2250
1.3801169,289280,0.0,400.0,10.0,500.0,2239,0.010096721,5.3041385e-06,-0.676243782043457,0.0,0.11779785,8774.196901082993,50000.0,-0.02826402,18513920,2260
1.384133,290560,0.0,400.0,10.0,508.0,2227,0.008709055,4.413616e-06,-0.09529900550842285,0.0,0.10733032,8811.86219215393,50000.0,-0.022511126,18595840,2270
1.4070768,291840,0.0,400.0,10.0,508.0,2149,0.005010918,0.00042078443,0.16934317350387573,0.0,0.06289673,8848.495646953583,50000.0,-0.007303659,18677760,2280
1.5831118,293120,0.075,400.0,11.0,509.0,2291,0.009273087,6.506342e-05,-1.2215497493743896,12.5,0.10992432,8885.223156452179,50000.0,-0.03119138,18759680,2290
1.6651785,294400,0.1,400.0,14.0,166.0,2156,0.007940622,0.000509207,0.02583366632461548,10.0,0.08963013,8923.939337730408,50000.0,-0.016019493,18841600,2300
1.5524241,295680,0.05,400.0,20.0,303.0,2144,0.0125714205,4.6520865e-05,-0.08369684219360352,10.0,0.15042114,8962.832193374634,50000.0,-0.033837147,18923520,2310
1.5438015,296960,0.0,400.0,20.0,487.0,2193,0.010250678,5.3647113e-06,0.38526296615600586,0.0,0.1333313,9000.107231140137,50000.0,-0.024358127,19005440,2320
1.5097743,298240,0.0,400.0,20.0,494.0,2223,0.010878982,8.582768e-06,0.04466080665588379,0.0,0.13574219,9036.999423503876,50000.0,-0.026206005,19087360,2330
1.4847064,299520,0.0,400.0,20.0,505.0,2183,0.0090883495,2.0414418e-05,0.10657989978790283,0.0,0.11480713,9073.494638681412,50000.0,-0.02477945,19169280,2340
1.4276448,300800,0.0,400.0,20.0,508.0,2253,0.010239944,1.1036006e-05,-0.16934573650360107,0.0,0.1329956,9110.330213785172,50000.0,-0.024026709,19251200,2350
1.3593099,302080,0.0,400.0,20.0,505.0,2266,0.010298014,7.5304797e-06,-0.41058099269866943,0.0,0.1418457,9146.721971035004,50000.0,-0.02058257,19333120,2360
1.4470931,303360,0.0,400.0,20.0,508.0,2336,0.008471845,1.2063521e-06,0.8052641451358795,0.0,0.11355591,9183.647825479507,50000.0,-0.021468205,19415040,2370
1.5891789,304640,0.0,400.0,20.0,510.0,2190,0.008849783,3.7244558e-06,-0.32959067821502686,0.0,0.11618042,9220.116931915283,50000.0,-0.022984117,19496960,2380
1.6782042,305920,0.0,400.0,20.0,511.0,2247,0.008286711,1.4564137e-06,0.6742653548717499,0.0,0.10864258,9256.949696063995,50000.0,-0.021869695,19578880,2390
1.84207,307200,0.0,400.0,20.0,510.0,2242,0.007943655,1.0742526e-06,0.8334055691957474,0.0,0.09994507,9294.143020391464,50000.0,-0.020800415,19660800,2400
1.7573512,308480,0.0,400.0,20.0,509.0,2256,0.009116579,1.5364617e-06,0.16148340702056885,0.0,0.11227417,9331.041271209717,50000.0,-0.023788024,19742720,2410
1.5798815,309760,0.0,400.0,20.0,510.0,2124,0.008562695,4.7105336e-06,0.8220183700323105,0.0,0.108428955,9369.688897371292,50000.0,-0.025721364,19824640,2420
1.5619162,311040,0.0,400.0,20.0,511.0,2295,0.010136638,2.0694355e-05,0.2714793086051941,0.0,0.1260376,9406.483933448792,50000.0,-0.028197892,19906560,2430
1.578845,312320,0.0,400.0,20.0,510.0,2246,0.009278552,6.791327e-07,0.5211662352085114,0.0,0.106048584,9443.310487031937,50000.0,-0.028481148,19988480,2440
1.4917368,313600,0.05,400.0,21.0,354.0,2170,0.0099678,5.636568e-06,-0.29393577575683594,10.0,0.117492676,9481.057327508926,50000.0,-0.024106454,20070400,2450
1.4863467,314880,0.0,400.0,21.0,510.0,2234,0.009349094,1.1001074e-06,0.2958132028579712,0.0,0.11343384,9518.095132350922,50000.0,-0.026526047,20152320,2460
1.541734,316160,0.025,400.0,22.0,485.0,2256,0.00855268,2.556143e-06,0.25207459926605225,2.5,0.10714722,9555.825142860413,50000.0,-0.026315734,20234240,2470
1.5620911,317440,0.025,400.0,22.0,477.0,2082,0.0075911307,9.903447e-06,-6.5097975730896,2.5,0.092803955,9593.99358344078,50000.0,-0.022763895,20316160,2480
1.6783267,318720,0.0,400.0,22.0,503.0,2179,0.009041908,1.8463934e-05,-0.2481696605682373,0.0,0.11254883,9631.858830928802,50000.0,-0.029380135,20398080,2490
1.7066953,320000,0.0,400.0,23.0,493.0,2084,0.008853313,9.07179e-05,-2.817474365234375,0.0,0.110809326,9669.593336820602,50000.0,-0.035036486,20480000,2500
1.6538024,321280,0.0,400.0,23.0,487.0,2166,0.010402256,1.641394e-05,-0.22524940967559814,0.0,0.1296997,9707.517387866974,50000.0,-0.032369163,20561920,2510
1.7146409,322560,0.15,400.0,27.0,334.0,2181,0.0067520244,0.0008564181,0.44399136304855347,25.0,0.08227539,9745.579795598984,50000.0,-0.014420744,20643840,2520
1.7760229,323840,0.0,400.0,28.0,496.0,2233,0.008761758,0.00011773821,-3.955709934234619,0.0,0.10864258,9783.19311952591,50000.0,-0.03488721,20725760,2530
1.7162584,325120,0.15,400.0,26.0,308.0,2094,0.010364212,8.2148035e-06,-1.6414082050323486,25.0,0.127594,9821.5130341053,50000.0,-0.035148174,20807680,2540
1.7151592,326400,0.0,400.0,26.0,483.0,2238,0.011033504,1.4447835e-05,-0.15446531772613525,0.0,0.131073,9859.575534582138,50000.0,-0.028046833,20889600,2550
1.726582,327680,0.0,400.0,26.0,501.0,2212,0.0039695543,0.00030709332,0.557186484336853,0.0,0.044067383,9897.000715255737,50000.0,-0.0068601435,20971520,2560
1.6872375,328960,0.0,400.0,27.0,490.0,2258,0.01115206,3.37137e-05,0.415696918964386,0.0,0.14370728,9934.084352254868,50000.0,-0.032438476,21053440,2570
1.6835349,330240,0.0,400.0,27.0,508.0,2243,0.007083677,1.6593758e-05,-6.600177764892578,0.0,0.08404541,9970.780328273773,50000.0,-0.013569372,21135360,2580
1.7564152,331520,0.0,400.0,27.0,509.0,2302,0.0066899667,2.010088e-05,-6.741611003875732,0.0,0.07873535,10007.494697332382,50000.0,-0.020340368,21217280,2590
1.684232,332800,0.0,400.0,27.0,509.0,2159,0.0068911915,1.138465e-05,-0.511794924736023,0.0,0.081207275,10044.615765571594,50000.0,-0.01833132,21299200,2600
1.6946456,334080,0.0,400.0,27.0,503.0,2168,0.009317301,3.454919e-05,0.5903706252574921,0.0,0.1210022,10081.935126543045,50000.0,-0.028552294,21381120,2610
1.6382928,335360,0.025,400.0,27.0,505.0,2235,0.008489767,6.561571e-06,-1.7475221157073975,2.5,0.08279419,10118.830763816833,50000.0,-0.023090024,21463040,2620
1.7270497,336640,0.05,400.0,27.0,492.0,2080,0.009432303,1.5785488e-05,-1.7791743278503418,10.0,0.12423706,10156.35903263092,50000.0,-0.034485586,21544960,2630
1.7108738,337920,0.0,400.0,27.0,503.0,2216,0.010253356,2.4179333e-05,-0.06638658046722412,0.0,0.12921143,10193.851830482483,50000.0,-0.030626195,21626880,2640
1.6629997,339200,0.0,400.0,27.0,505.0,2226,0.010722162,9.595405e-06,-0.127282977104187,0.0,0.12734985,10230.768469810486,50000.0,-0.032810494,21708800,2650
1.556906,340480,0.0,400.0,27.0,503.0,2270,0.011305591,1.4588453e-05,0.18600547313690186,0.0,0.1453247,10267.498631715775,50000.0,-0.030995311,21790720,2660
1.5590962,341760,0.0,400.0,27.0,505.0,2285,0.010627179,6.2968543e-06,-0.49302005767822266,0.0,0.13748169,10304.21318101883,50000.0,-0.030815436,21872640,2670
1.5240556,343040,0.0,400.0,27.0,495.0,2345,0.01058184,4.509254e-05,-0.003815770149230957,0.0,0.13607788,10340.118088245392,50000.0,-0.024128634,21954560,2680
1.5099298,344320,0.0,400.0,27.0,512.0,2065,0.010513899,1.567342e-06,-0.4200488328933716,0.0,0.13397217,10376.37439584732,50000.0,-0.030587954,22036480,2690
1.4937534,345600,0.025,400.0,27.0,497.0,2136,0.010690902,5.903606e-06,-1.5902214050292969,2.5,0.12753296,10413.213480472565,50000.0,-0.03209524,22118400,2700
1.5170625,346880,0.025,400.0,28.0,464.0,2103,0.010189014,1.0575827e-05,-2.5543088912963867,2.5,0.12640381,10451.062576293945,50000.0,-0.028463917,22200320,2710
1.6264509,348160,0.15,400.0,29.0,298.0,2031,0.007613573,0.0007548681,0.6040183007717133,25.0,0.09005737,10489.492545366287,50000.0,-0.018692395,22282240,2720
1.5457517,349440,0.1,400.0,26.0,303.0,2283,0.010506546,4.2735635e-05,-1.4559412002563477,15.0,0.1269226,10526.946133375168,50000.0,-0.033946186,22364160,2730
1.5249423,350720,0.1,400.0,25.0,250.0,2108,0.010586578,0.00012355033,-1.335475206375122,10.0,0.1279602,10564.137144804,50000.0,-0.034583677,22446080,2740
1.5817809,352000,0.05,400.0,25.0,496.0,2229,0.011635108,1.2672466e-05,0.7120203375816345,5.0,0.13400269,10601.28498840332,50000.0,-0.032779217,22528000,2750
1.577782,353280,0.05,400.0,23.0,445.0,2147,0.012060003,5.2391642e-06,-1.8451869487762451,10.0,0.13977051,10639.20714879036,50000.0,-0.036329936,22609920,2760
1.62342,354560,0.0,400.0,22.0,495.0,2166,0.011108426,4.020409e-06,-0.08517205715179443,0.0,0.1385498,10677.165872097015,50000.0,-0.03300182,22691840,2770
1.590504,355840,0.025,400.0,21.0,425.0,2134,0.011332594,5.3249455e-06,-2.015770673751831,2.5,0.13742065,10715.18268108368,50000.0,-0.037625507,22773760,2780
1.6134634,357120,0.05,400.0,20.0,467.0,2168,0.011279741,2.2796725e-05,-2.9301559925079346,10.0,0.14111328,10752.864253997803,50000.0,-0.037956495,22855680,2790
1.5609179,358400,0.0,400.0,20.0,508.0,2212,0.0113999415,2.6543762e-06,-0.39894700050354004,0.0,0.13226318,10790.275614738464,50000.0,-0.03204464,22937600,2800
1.6034355,359680,0.125,400.0,20.0,490.0,2166,0.010300491,1.0483579e-05,-2.5645604133605957,22.5,0.12631226,10827.692702054977,50000.0,-0.034733463,23019520,2810
1.6238359,360960,0.025,400.0,21.0,407.0,2220,0.010665983,3.5574416e-05,-3.1402225494384766,2.5,0.12234497,10864.563324928284,50000.0,-0.032267142,23101440,2820
1.6688845,362240,0.075,400.0,19.0,500.0,2241,0.0043628947,0.00038408858,0.3411240577697754,12.5,0.04473877,10901.412286758423,50000.0,-0.006314524,23183360,2830
1.6829208,363520,0.075,400.0,21.0,421.0,2124,0.009862944,1.2562462e-05,-0.6282718181610107,12.5,0.11810303,10938.642773389816,50000.0,-0.03213297,23265280,2840
1.6195179,364800,0.0,400.0,21.0,501.0,2105,0.011137864,1.7205453e-05,-0.01601278781890869,0.0,0.14123535,10976.201297044754,50000.0,-0.03483069,23347200,2850
1.6541876,366080,0.05,400.0,20.0,433.0,2217,0.011397046,5.259318e-05,-2.8807382583618164,10.0,0.13729858,11013.56654882431,50000.0,-0.03504767,23429120,2860
1.7149043,367360,0.175,400.0,19.0,321.0,2179,0.009671885,5.7747206e-05,-2.2761833667755127,32.5,0.11706543,11051.140815734863,50000.0,-0.035634913,23511040,2870
1.6940024,368640,0.125,400.0,19.0,272.0,2045,0.010597883,1.3267649e-05,-0.12149918079376221,22.5,0.12335205,11088.942212104797,50000.0,-0.035334524,23592960,2880
